ID,Country,200000_s_at,200015_s_at,200033_at,200036_s_at,200044_at,200056_s_at,200058_s_at,200070_at,200074_s_at,200075_s_at,200091_s_at,200094_s_at,200595_s_at,200608_s_at,200636_s_at,200643_at,200655_s_at,200656_s_at,200660_at,200666_s_at,200686_s_at,200726_at,200733_s_at,200764_s_at,200793_s_at,200795_at,200800_s_at,200810_s_at,200821_at,200823_x_at,200828_s_at,200832_s_at,200845_s_at,200858_s_at,200862_at,200869_at,200902_at,200911_s_at,200929_at,200942_s_at,200964_at,200965_s_at,200972_at,201005_at,201015_s_at,201029_s_at,201052_s_at,201066_at,201078_at,201082_s_at,201102_s_at,201118_at,201132_at,201140_s_at,201146_at,201176_s_at,201193_at,201197_at,201200_at,201210_at,201212_at,201222_s_at,201242_s_at,201244_s_at,201247_at,201275_at,201276_at,201286_at,201288_at,201304_at,201312_s_at,201322_at,201324_at,201339_s_at,201348_at,201349_at,201353_s_at,201360_at,201371_s_at,201375_s_at,201384_s_at,201388_at,201407_s_at,201413_at,201424_s_at,201427_s_at,201436_at,201443_s_at,201455_s_at,201486_at,201498_at,201527_at,201531_at,201534_s_at,201540_at,201563_at,201565_s_at,201567_s_at,201612_at,201624_at,201650_at,201652_at,201661_s_at,201675_at,201681_s_at,201701_s_at,201714_at,201734_at,201737_s_at,201738_at,201744_s_at,201745_at,201746_at,201760_s_at,201823_s_at,201829_at,201841_s_at,201843_s_at,201850_at,201862_s_at,201884_at,201887_at,201899_s_at,201903_at,201924_at,201925_s_at,201928_at,201931_at,201948_at,201963_at,201975_at,201980_s_at,202003_s_at,202011_at,202017_at,202026_at,202054_s_at,202069_s_at,202085_at,202096_s_at,202097_at,202111_at,202118_s_at,202121_s_at,202122_s_at,202125_s_at,202133_at,202146_at,202154_x_at,202174_s_at,202215_s_at,202222_s_at,202227_s_at,202232_s_at,202286_s_at,202296_s_at,202314_at,202325_s_at,202337_at,202346_at,202350_s_at,202396_at,202409_at,202414_at,202420_s_at,202421_at,202424_at,202428_x_at,202441_at,202471_s_at,202484_s_at,202502_at,202504_at,202527_s_at,202539_s_at,202546_at,202551_s_at,202561_at,202565_s_at,202573_at,202575_at,202582_s_at,202593_s_at,202607_at,202609_at,202614_at,202630_at,202641_at,202653_s_at,202658_at,202660_at,202666_s_at,202675_at,202688_at,202697_at,202704_at,202712_s_at,202718_at,202731_at,202745_at,202746_at,202769_at,202777_at,202780_at,202786_at,202787_s_at,202790_at,202798_at,202807_s_at,202826_at,202829_s_at,202838_at,202840_at,202850_at,202890_at,202900_s_at,202922_at,202926_at,202930_s_at,202933_s_at,202941_at,202942_at,202967_at,202984_s_at,202995_s_at,203053_at,203074_at,203080_s_at,203109_at,203120_at,203126_at,203131_at,203132_at,203138_at,203180_at,203186_s_at,203216_s_at,203218_at,203232_s_at,203238_s_at,203243_s_at,203296_s_at,203302_at,203303_at,203306_s_at,203310_at,203323_at,203327_at,203338_at,203358_s_at,203375_s_at,203378_at,203403_s_at,203407_at,203429_s_at,203430_at,203453_at,203467_at,203502_at,203531_at,203552_at,203566_s_at,203571_s_at,203573_s_at,203581_at,203585_at,203646_at,203659_s_at,203663_s_at,203675_at,203689_s_at,203700_s_at,203704_s_at,203706_s_at,203711_s_at,203741_s_at,203771_s_at,203780_at,203787_at,203791_at,203804_s_at,203824_at,203845_at,203848_at,203851_at,203872_at,203881_s_at,203887_s_at,203938_s_at,203961_at,203970_s_at,204011_at,204022_at,204031_s_at,204041_at,204059_s_at,204069_at,204071_s_at,204083_s_at,204129_at,204143_s_at,204147_s_at,204159_at,204168_at,204171_at,204176_at,204194_at,204201_s_at,204230_s_at,204249_s_at,204257_at,204272_at,204284_at,204286_s_at,204313_s_at,204326_x_at,204341_at,204363_at,204368_at,204379_s_at,204393_s_at,204400_at,204409_s_at,204446_s_at,204449_at,204475_at,204482_at,204483_at,204503_at,204516_at,204523_at,204533_at,204540_at,204544_at,204570_at,204591_at,204606_at,204614_at,204616_at,204631_at,204646_at,204716_at,204719_at,204725_s_at,204733_at,204734_at,204750_s_at,204753_s_at,204759_at,204776_at,204777_s_at,204810_s_at,204908_s_at,204937_s_at,204942_s_at,204952_at,204963_at,204975_at,204995_at,205022_s_at,205032_at,205054_at,205081_at,205097_at,205132_at,205140_at,205158_at,205185_at,205200_at,205260_s_at,205281_s_at,205295_at,205319_at,205345_at,205363_at,205379_at,205388_at,205423_at,205444_at,205464_at,205466_s_at,205470_s_at,205478_at,205480_s_at,205485_at,205552_s_at,205554_s_at,205559_s_at,205595_at,205619_s_at,205623_at,205627_at,205680_at,205694_at,205709_s_at,205712_at,205759_s_at,205766_at,205778_at,205809_s_at,205824_at,205900_at,205904_at,205929_at,205969_at,205990_s_at,206004_at,206008_at,206023_at,206035_at,206050_s_at,206095_s_at,206125_s_at,206156_at,206170_at,206177_s_at,206200_s_at,206211_at,206273_at,206276_at,206295_at,206385_s_at,206393_at,206400_at,206449_s_at,206482_at,206513_at,206539_s_at,206561_s_at,206576_s_at,206592_s_at,206605_at,206642_at,206671_at,206689_x_at,206698_at,206741_at,206765_at,206770_s_at,206877_at,206884_s_at,206953_s_at,206989_s_at,207002_s_at,207030_s_at,207065_at,207114_at,207183_at,207196_s_at,207206_s_at,207381_at,207405_s_at,207454_at,207463_x_at,207469_s_at,207507_s_at,207525_s_at,207655_s_at,207666_x_at,207720_at,207738_s_at,207741_x_at,207789_s_at,207802_at,207803_s_at,207808_s_at,207826_s_at,207878_at,207911_s_at,207922_s_at,207935_s_at,207974_s_at,208025_s_at,208030_s_at,208074_s_at,208126_s_at,208195_at,208224_at,208228_s_at,208270_s_at,208310_s_at,208319_s_at,208335_s_at,208336_s_at,208477_at,208539_x_at,208609_s_at,208623_s_at,208631_s_at,208638_at,208644_at,208650_s_at,208666_s_at,208673_s_at,208700_s_at,208736_at,208742_s_at,208754_s_at,208771_s_at,208783_s_at,208792_s_at,208794_s_at,208813_at,208818_s_at,208819_at,208852_s_at,208864_s_at,208886_at,208925_at,208946_s_at,208949_s_at,208951_at,208961_s_at,208978_at,209028_s_at,209030_s_at,209034_at,209042_s_at,209046_s_at,209047_at,209058_at,209067_s_at,209071_s_at,209082_s_at,209089_at,209094_at,209106_at,209108_at,209112_at,209130_at,209135_at,209146_at,209155_s_at,209157_at,209159_s_at,209187_at,209190_s_at,209193_at,209205_s_at,209211_at,209213_at,209230_s_at,209250_at,209268_at,209283_at,209289_at,209291_at,209310_s_at,209330_s_at,209348_s_at,209350_s_at,209355_s_at,209357_at,209358_at,209365_s_at,209369_at,209412_at,209458_x_at,209487_at,209570_s_at,209575_at,209576_at,209587_at,209600_s_at,209610_s_at,209613_s_at,209649_at,209662_at,209666_s_at,209667_at,209692_at,209720_s_at,209732_at,209792_s_at,209803_s_at,209822_s_at,209861_s_at,209873_s_at,209875_s_at,209894_at,209904_at,209907_s_at,209921_at,210028_s_at,210046_s_at,210051_at,210058_at,210072_at,210085_s_at,210093_s_at,210128_s_at,210130_s_at,210163_at,210202_s_at,210237_at,210302_s_at,210372_s_at,210397_at,210406_s_at,210479_s_at,210505_at,210512_s_at,210605_s_at,210608_s_at,210649_s_at,210691_s_at,210944_s_at,210946_at,210962_s_at,210978_s_at,210980_s_at,211168_s_at,211297_s_at,211362_s_at,211375_s_at,211423_s_at,211474_s_at,211475_s_at,211501_s_at,211503_s_at,211509_s_at,211538_s_at,211548_s_at,211848_s_at,211939_x_at,211941_s_at,211985_s_at,211992_at,212038_s_at,212136_at,212160_at,212191_x_at,212266_s_at,212373_at,212410_at,212449_s_at,212481_s_at,212517_at,212519_at,212531_at,212586_at,212588_at,212628_at,212657_s_at,212671_s_at,212681_at,212716_s_at,212774_at,212867_at,212870_at,212878_s_at,212895_s_at,212983_at,213041_s_at,213068_at,213129_s_at,213194_at,213225_at,213229_at,213287_s_at,213318_s_at,213465_s_at,213572_s_at,213655_at,213738_s_at,213743_at,213757_at,213762_x_at,213803_at,213883_s_at,213892_s_at,213897_s_at,214087_s_at,214113_s_at,214167_s_at,214198_s_at,214274_s_at,214279_s_at,214323_s_at,214359_s_at,214414_x_at,214435_x_at,214536_at,214549_x_at,214581_x_at,214594_x_at,214599_at,214665_s_at,214683_s_at,214882_s_at,214909_s_at,215001_s_at,215088_s_at,215093_at,215193_x_at,215548_s_at,215715_at,215726_s_at,216032_s_at,216088_s_at,216321_s_at,216733_s_at,216841_s_at,217232_x_at,217315_s_at,217427_s_at,217729_s_at,217738_at,217746_s_at,217747_s_at,217800_s_at,217816_s_at,217840_at,217843_s_at,217846_at,217850_at,217860_at,217870_s_at,217882_at,217894_at,217941_s_at,217967_s_at,217988_at,217996_at,218013_x_at,218024_at,218043_s_at,218095_s_at,218098_at,218111_s_at,218119_at,218147_s_at,218158_s_at,218192_at,218204_s_at,218205_s_at,218216_x_at,218220_at,218228_s_at,218231_at,218285_s_at,218306_s_at,218313_s_at,218319_at,218326_s_at,218343_s_at,218356_at,218364_at,218423_x_at,218432_at,218443_s_at,218450_at,218486_at,218490_s_at,218494_s_at,218498_s_at,218502_s_at,218544_s_at,218589_at,218603_at,218626_at,218645_at,218657_at,218668_s_at,218677_at,218680_x_at,218696_at,218797_s_at,218803_at,218813_s_at,218935_at,219041_s_at,219105_x_at,219106_s_at,219157_at,219165_at,219267_at,219290_x_at,219403_s_at,219461_at,219464_at,219488_at,219511_s_at,219529_at,219554_at,219630_at,219727_at,219764_at,219799_s_at,219850_s_at,219922_s_at,219939_s_at,219985_at,220026_at,220045_at,220066_at,220090_at,220100_at,220189_s_at,220414_at,220525_s_at,220620_at,220625_s_at,220664_at,220752_at,220757_s_at,220782_x_at,220800_s_at,220806_x_at,220867_s_at,221045_s_at,221215_s_at,221269_s_at,221332_at,221381_s_at,221404_at,221445_at,221465_at,221499_s_at,221519_at,221523_s_at,221564_at,221589_s_at,221593_s_at,221667_s_at,221669_s_at,221776_s_at,221841_s_at,221989_at,222065_s_at,222104_x_at,222138_s_at,34031_i_at,35436_at,35666_at,36711_at,36936_at,39248_at,39249_at,39729_at,57163_at,57588_at
GSM1234779,UK,9.626197506,11.11163396,12.09330884,12.36783266,10.684347,8.276561042,9.810969137,9.165855388,11.83713237,10.56290667,12.157111,11.60911348,10.60479982,9.885244031,10.96764322,9.348444502,12.43309712,9.794161994,12.63020829,11.08022907,11.10542553,11.02931515,9.304807444,9.02946205,9.09398308,10.56520699,10.34355832,10.71364151,10.84088088,12.02373804,9.902880113,9.901666744,11.06643886,12.61272235,11.46373287,11.86553665,9.889927283,10.47332734,10.47848175,11.2630808,10.87115037,11.95263673,10.66649594,12.91379733,12.13829811,11.5438653,8.883416966,9.590989216,10.31480686,7.920559272,8.159118959,10.92973129,9.943153544,7.727615243,11.48956937,9.713932121,10.8124328,9.743927613,11.40410849,11.50644134,9.271609049,10.49733754,11.3078607,9.057972674,9.206195303,9.792815242,9.786568207,11.54633896,10.23143027,9.211504795,10.39533072,12.00646478,13.20702709,9.892635868,11.67669918,10.62359789,7.010563573,11.17653609,9.935436344,10.24581869,9.351721566,8.593536098,11.21946887,10.3123077,8.689013514,12.14787026,7.323533183,10.96282108,9.663593173,9.281798509,9.607734772,11.04161934,10.49623896,9.439714384,12.39181148,10.2597447,9.153882443,9.62329965,11.04142348,8.754555964,7.012360186,9.603550542,7.684900809,9.472894771,8.843011076,7.369923721,7.629347117,9.896740652,8.041218357,9.572778329,11.01648947,10.6706657,8.837552249,10.69709329,6.94911741,9.44845322,12.82929294,8.110620189,10.06157006,9.515590471,10.78926834,10.19368348,9.760128968,11.20356311,10.20748893,8.776639469,8.887958369,9.675406116,7.368076999,9.520878061,10.43583798,8.366499113,8.547419195,10.74842832,9.547096846,10.12438916,10.60081568,8.86710551,9.5394394,11.6813569,9.454772334,8.093563495,8.748200304,9.763603054,9.291174273,7.997289925,9.835356225,8.264089091,10.96009504,9.08709239,8.379663331,9.969791656,9.409733765,10.12677676,13.17958069,10.43785147,8.500452289,11.61002971,8.53652898,7.535437517,8.680730953,8.776053749,8.702736111,8.406643081,8.920084004,10.14715465,9.746278039,12.85308679,9.402950675,8.529564379,10.11594434,9.132397598,12.59179643,6.788497213,8.5532996,11.40664695,8.656049829,7.162069181,10.55115929,9.007569146,11.99912193,11.44861293,7.297551078,8.518298097,7.572907621,8.864905252,7.60507672,7.825443136,10.0440968,9.200640476,9.126613163,8.678188303,8.463736683,10.34253461,7.863564801,10.50678744,10.61549317,10.79586125,9.039998612,8.409437861,8.887756887,10.23707076,9.89653022,9.339619057,8.764433022,7.504669106,9.625007037,8.590915342,8.406568707,9.556358148,9.096437693,8.860699129,7.813621327,9.923822994,9.000406309,8.781424352,9.079989007,8.03154824,9.038910968,9.518912287,9.702333868,9.659304593,11.18337342,6.386057092,8.087593543,8.574618001,12.6483348,8.941837501,8.088672675,8.007408433,9.498054851,9.959316205,8.753522592,8.454045117,9.229397278,11.86581967,9.830988512,7.973544694,8.616390939,9.945345064,8.362074857,7.484357344,7.262212219,11.63931584,8.01909657,9.140878418,9.568387966,8.886899787,7.874229798,7.674226082,7.588647829,7.301553298,8.801463512,12.70371445,9.954043182,11.5622833,11.28771746,8.214857215,8.191909626,9.50715811,7.822873273,9.298039566,10.85521138,8.200564866,8.943837987,11.42404538,7.424889574,8.510596027,10.91009438,10.11758942,7.591393777,10.10768733,9.936072309,7.59000337,8.710452453,7.351815507,6.701783961,11.11492688,8.493818441,8.4831678,10.89338962,7.786486598,9.220858088,7.744522245,11.28339125,12.43580166,7.231790538,10.04349627,8.139528845,10.91142414,7.531300709,6.770189633,8.511723337,10.92607162,9.947527744,10.08465757,9.143761548,7.61455627,9.084154654,6.825267903,8.249547877,7.202035753,8.03684216,10.69850475,7.167052225,6.685007229,8.060861423,8.677453435,6.138234695,8.181155964,7.540226928,5.330820798,10.51245515,6.643083855,7.640656005,12.46985832,8.645608592,9.354019395,8.099490795,11.6541305,10.09108711,9.430594868,8.143646088,8.452466838,7.262945684,4.468053225,7.519235178,9.524813765,9.688098039,7.606255737,6.676137434,6.906694898,8.120175756,6.634259019,9.551534665,6.779528899,8.644635863,10.70258475,10.29569178,11.45429949,8.453198603,7.725551585,8.590349975,8.560126636,9.252887015,12.89409016,8.891463888,7.961706486,9.01328793,8.612205429,13.69221152,10.47018235,8.379704609,8.852578692,9.700473902,12.46174059,6.692525795,9.692897073,6.654690856,8.569274085,7.378603245,10.77947378,12.16741162,6.861084617,9.864694079,7.109159263,6.621009369,13.19371037,10.09691337,6.958871305,6.792832397,8.253067274,7.073196908,8.246840768,9.527356417,11.42213324,10.65532118,8.535004988,7.829568086,9.075512333,6.938900905,11.58065791,7.317501355,10.86302548,7.215407589,6.577543788,10.30315625,6.752853981,10.87489742,6.728743536,11.64599538,9.316302176,4.903649129,9.568946167,8.964403599,4.984467801,9.375523205,8.905513011,9.912129889,5.799748635,7.971427209,13.10945865,7.165378246,6.350736371,8.129690231,9.606494203,13.11695846,11.61145049,11.450522,4.910913286,9.944419451,8.735343952,10.30346123,8.782675572,9.299839064,6.962116006,10.74392065,7.249900716,5.452676392,12.59892593,8.110140171,9.33031908,8.969185653,12.21108014,4.882315204,8.949982413,5.607748762,8.991931961,12.21349129,8.274404478,10.06849635,10.63280457,10.4050272,6.037955563,8.641632468,6.419068156,5.664652831,9.139581716,7.72109635,7.355781522,11.97441483,7.998902065,7.978325232,9.211023669,9.812815116,6.367377642,9.892762451,5.97273085,9.541531918,10.67023893,7.427276771,7.124369027,5.057906495,9.85558382,8.166006021,11.78988903,10.85293496,10.29408147,5.65115832,7.317379336,11.25543709,8.318825961,5.606508971,9.135771749,5.323055446,8.579581878,7.090662624,8.95662205,8.545546639,8.7782281,14.39721668,10.61515116,5.173881378,8.508863343,10.07868904,9.804006095,12.3122473,6.172457465,7.325412267,9.327965294,7.403403107,8.943942171,8.934126977,10.59837919,5.240017939,13.92123071,7.560765608,10.82795214,9.572974367,10.2822464,9.076663805,12.51498444,8.632482147,8.579580086,10.02531884,11.10939296,10.55229161,9.808507109,11.05084632,9.963272429,8.489876589,9.399996086,9.350789078,10.28273924,9.821406828,8.80098391,13.53178179,10.30180588,8.420227931,9.393164573,12.42863133,8.146998906,8.905020853,8.99031729,9.525559399,7.430281576,9.901048379,7.575439808,11.11705369,9.647845413,10.73493894,9.297546715,8.656733544,8.432168899,10.94790757,8.886608341,8.142313452,9.2895329,9.547881525,9.149820797,9.157070832,10.32681154,10.22144935,8.791536432,8.441988824,9.232069585,10.41446583,10.44048116,8.781424352,11.08479659,9.633557622,9.000055548,9.884035192,8.183419228,10.94764747,9.09981591,9.73283682,7.532650765,8.920557625,10.70275198,8.484324711,8.305988268,9.069777852,8.802198019,11.91279291,8.24930443,7.239650038,11.25186387,8.472891896,8.898251342,7.196375941,7.139572906,9.915496949,8.334637268,9.718988249,8.060861423,7.672477294,8.548609078,6.832594716,11.60327082,7.8862583,12.23431817,10.30085303,11.49773695,8.022419086,8.788358877,9.798242502,11.16048092,5.195687983,9.310792824,9.061712148,8.702048306,8.503857662,6.926565408,9.826381192,7.598137898,10.00407256,8.928966993,7.477851162,7.397839301,8.941166621,8.129916537,4.196050654,7.809356659,6.453284776,8.293209003,8.671075244,9.20216293,10.36798573,6.902981479,9.235892637,9.197127574,8.459149982,7.995464005,8.526321507,6.670863065,8.229788723,9.318304896,9.118839161,10.22689797,10.14117494,8.473338514,8.397195324,8.332253563,8.703077395,9.462813131,9.57656649,8.648524391,8.383728015,9.880250558,11.94172257,9.286737426,7.72187916,6.3020903,12.10083355,10.73318086,9.029115435,10.4819937,10.82034429,10.0681951,8.869255944,12.55185961,10.96781146,6.634354878,9.916537801,10.91748003,9.033477278,7.464541469,10.7482438,11.9190449,11.23134796,8.271287532,8.818623698,13.19947409,10.14698038,8.66630248,11.23717933,8.636023577,9.601630458,8.620344157,7.659839586,9.097485644,9.72410013,9.872817437,8.376871295,8.401158486,8.836586595,6.790656611,10.62092516,10.82910338,9.76435796,8.878446227,11.36643428,9.895844217,12.45696689,7.637956302,9.247037411,9.741120851,7.490881708,9.410250386,9.506928513,9.036961121,9.773714418,8.973430642,12.20687081,9.037257875,9.628489131,6.803287408,9.874845815,9.696279243,11.92318782,9.633473891,10.76902219,13.6179862,6.753121218,8.500387071,12.00248418,11.86611852,9.030633205,9.564358833,8.099612977,12.69877357,9.661931932,8.210777636,11.05324802,8.703632535,5.905243025,8.509938602,9.47044477,6.719044877,9.17723003,8.094281682,7.775709024,11.6105726,8.929861201,7.384049057,8.473299961,9.897847331,10.84867176,11.92886791,9.502125126,10.06796497,9.040629047,8.211903729,11.37435526,9.447897213,9.614976118,11.37339381,9.729930062,7.810389036,8.87392885,10.15769405,8.310156679,9.738493926,6.794615235,9.344845925,7.953966133,9.018453594,9.45042062,7.078999076,7.90553955,6.501960493,7.429550269,8.34801634,7.859833275,11.25421098,9.45937605,8.033199723,10.03487458,10.7838109,8.630138543,8.295838001,8.789754028,9.81312085,7.98687217,7.169028579,8.457581032,8.289133633,7.954317898,9.366825149,8.101209461,8.390254545,7.316640583,7.035781985,8.575851534,9.973485541,9.060086512,7.97288732,9.769743832,10.49563336,7.487877074,7.600882239,10.15515153,7.913495412,12.98708983,9.219740858,7.188867253,8.204197062,9.2411939,7.679661507,8.887363256,8.8571022,7.808663813,11.44100957,8.676908104,9.70825573,8.139957227,9.308164354,9.513519789,8.048033601,6.849801553,7.231883502,7.594857661,10.1948268,13.30476409,10.40416699,9.412782984,8.737736489,10.39907301,9.360962749,7.490036615,10.77562771,8.771415423,11.4012282,5.360298288,7.509265096,13.80270767,5.695786727,7.500322124,8.843480739,9.096753739,12.08191372,6.847276878,12.03918097,4.724139541,8.082945483,9.551794407,6.641306999,4.989364606,6.089137204,9.190956949,10.79182553,10.88306259,4.939882819,9.402382257,8.041215831,4.566563148,5.543853772,7.384175923,8.768733586,8.179863443,8.074649138,6.668074139,9.195924073,10.55570374,6.772234629,8.498198758,11.51074733,8.569299756,8.484765227,8.439551635,9.14406963,6.568194501,8.551921365,11.02495427,8.86627887,9.271255758,13.42113809,12.07034972,10.80470285,9.260866939,9.104667331
